# board x y r search_type last_rotate clear classify
12 1 16 1 0 1 1 0
12 5 16 0 0 0 0 0
12 5 16 0 0 0 1 0
12 5 16 0 0 1 0 0
12 5 16 0 0 1 1 0
12 5 17 3 0 0 0 0
12 5 17 3 0 0 1 0
12 5 17 3 0 1 0 0
12 5 17 3 0 1 1 0
12 5 17 2 0 0 0 0
12 5 17 2 0 0 1 0
12 5 17 2 0 1 0 0
12 5 17 2 0 1 1 0
12 5 17 1 0 0 0 0
12 5 17 1 0 0 1 0
12 5 17 1 0 1 0 0
12 5 17 1 0 1 1 0
12 0 16 0 0 0 0 0
12 0 16 0 0 0 1 0
12 0 16 0 0 1 0 0
12 0 16 0 0 1 1 0
12 1 16 2 0 0 0 0
12 1 16 2 0 0 1 0
12 1 16 2 0 1 0 0
12 1 16 2 0 1 1 0
12 6 16 0 0 0 0 0
12 6 16 0 0 0 1 0
12 6 16 0 0 1 0 0
12 6 16 0 0 1 1 0
12 6 16 3 0 0 0 0
12 6 16 3 0 0 1 0
12 6 16 3 0 1 0 0
12 6 16 3 0 1 1 0
12 0 16 2 0 0 0 0
12 0 16 2 0 0 1 0
12 0 16 2 0 1 0 0
12 0 16 2 0 1 1 0
12 0 16 3 0 0 0 0
12 0 16 3 0 0 1 0
12 0 16 3 0 1 0 0
12 0 16 3 0 1 1 0
12 1 15 3 0 0 0 0
12 1 15 3 0 0 1 0
12 1 15 3 0 1 0 0
12 1 15 3 0 1 1 0
12 7 16 0 0 0 0 0
12 7 16 0 0 0 1 0
12 7 16 0 0 1 0 0
12 7 16 0 0 1 1 0
12 6 16 2 0 0 0 0
12 6 16 2 0 0 1 0
12 6 16 2 0 1 0 0
12 6 16 2 0 1 1 0
12 6 16 1 0 0 0 0
12 6 16 1 0 0 1 0
12 6 16 1 0 1 0 0
12 6 16 1 0 1 1 0
12 7 17 3 0 0 0 0
12 7 17 3 0 0 1 0
12 7 17 3 0 1 0 0
12 7 17 3 0 1 1 0
12 -1 17 1 0 0 0 0
12 -1 17 1 0 0 1 0
12 -1 17 1 0 1 0 0
12 -1 17 1 0 1 1 0
12 7 17 2 0 0 0 0
12 7 17 2 0 0 1 0
12 7 17 2 0 1 0 0
12 7 17 2 0 1 1 0
12 7 17 1 0 0 0 0
12 7 17 1 0 0 1 0
12 7 17 1 0 1 0 0
12 7 17 1 0 1 1 0
12 0 14 1 0 0 0 0
12 0 14 1 0 0 1 0
12 0 14 1 0 1 0 0
12 0 14 1 0 1 1 0
12 8 16 3 0 0 0 0
12 8 16 3 0 0 1 0
12 8 16 3 0 1 0 0
12 8 16 3 0 1 1 1
13 3 16 0 0 0 0 0
13 3 16 0 0 0 1 0
13 3 16 0 0 1 0 0
13 3 16 0 0 1 1 0
13 3 17 2 0 0 0 0
13 3 17 2 0 0 1 0
13 3 17 2 0 1 0 0
13 3 17 2 0 1 1 0
13 3 17 3 0 0 0 0
13 3 17 3 0 0 1 0
13 3 17 3 0 1 0 0
13 3 17 3 0 1 1 0
13 3 17 1 0 0 0 0
13 3 17 1 0 0 1 0
13 3 17 1 0 1 0 0
13 3 17 1 0 1 1 0
13 2 16 0 0 0 0 0
13 2 16 0 0 0 1 0
13 2 16 0 0 1 0 0
13 2 16 0 0 1 1 0
13 4 16 0 0 0 0 0
13 4 16 0 0 0 1 0
13 4 16 0 0 1 0 0
13 4 16 0 0 1 1 0
13 4 17 3 0 0 0 0
13 4 17 3 0 0 1 0
13 4 17 3 0 1 0 0
13 4 17 3 0 1 1 0
13 2 17 1 0 0 0 0
13 2 17 1 0 0 1 0
13 2 17 1 0 1 0 0
13 2 17 1 0 1 1 0
13 2 17 2 0 0 0 0
13 2 17 2 0 0 1 0
13 2 17 2 0 1 0 0
13 2 17 2 0 1 1 0
13 2 17 3 0 0 0 0
13 2 17 3 0 0 1 0
13 2 17 3 0 1 0 0
13 2 17 3 0 1 1 0
13 4 17 2 0 0 0 0
13 4 17 2 0 0 1 0
13 4 17 2 0 1 0 0
13 4 17 2 0 1 1 0
13 4 17 1 0 0 0 0
13 4 17 1 0 0 1 0
13 4 17 1 0 1 0 0
13 4 17 1 0 1 1 0
13 1 16 0 0 0 0 0
13 1 16 0 0 0 1 0
13 1 16 0 0 1 0 0
13 1 16 0 0 1 1 0
13 1 16 1 0 0 0 0
13 1 16 1 0 0 1 0
13 1 16 1 0 1 0 0
13 1 16 1 0 1 1 0
13 5 16 0 0 0 0 0
13 5 16 0 0 0 1 0
13 5 16 0 0 1 0 0
13 5 16 0 0 1 1 0
13 5 16 3 0 0 0 0
13 5 16 3 0 0 1 0
13 5 16 3 0 1 0 0
13 5 16 3 0 1 1 0
13 0 16 0 0 0 0 0
13 0 16 0 0 0 1 0
13 0 16 0 0 1 0 0
13 0 16 0 0 1 1 0
13 1 16 2 0 0 0 0
13 1 16 2 0 0 1 0
13 1 16 2 0 1 0 0
13 1 16 2 0 1 1 0
13 0 16 1 0 0 0 0
13 0 16 1 0 0 1 0
13 0 16 1 0 1 0 0
13 0 16 1 0 1 1 0
13 6 16 0 0 0 0 0
13 6 16 0 0 0 1 0
13 6 16 0 0 1 0 0
13 6 16 0 0 1 1 0
13 5 16 2 0 0 0 0
13 5 16 2 0 0 1 0
13 5 16 2 0 1 0 0
13 5 16 2 0 1 1 0
13 5 16 1 0 0 0 0
13 5 16 1 0 0 1 0
13 5 16 1 0 1 0 0
13 5 16 1 0 1 1 0
13 6 17 3 0 0 0 0
13 6 17 3 0 0 1 0
13 6 17 3 0 1 0 0
13 6 17 3 0 1 1 0
13 6 17 2 0 0 0 0
13 6 17 2 0 0 1 0
13 6 17 2 0 1 0 0
13 6 17 2 0 1 1 0
13 6 17 1 0 0 0 0
13 6 17 1 0 0 1 0
13 6 17 1 0 1 0 0
13 6 17 1 0 1 1 0
13 0 16 2 0 0 0 0
13 0 16 2 0 0 1 0
13 0 16 2 0 1 0 0
13 0 16 2 0 1 1 0
13 0 16 3 0 0 0 0
13 0 16 3 0 0 1 0
13 0 16 3 0 1 0 0
13 0 16 3 0 1 1 0
13 1 15 3 0 0 0 0
13 1 15 3 0 0 1 0
13 1 15 3 0 1 0 0
13 1 15 3 0 1 1 0
13 7 16 0 0 0 0 0
13 7 16 0 0 0 1 0
13 7 16 0 0 1 0 0
13 7 16 0 0 1 1 0
13 7 16 3 0 0 0 0
13 7 16 3 0 0 1 0
13 7 16 3 0 1 0 0
13 7 16 3 0 1 1 0
13 -1 17 1 0 0 0 0
13 -1 17 1 0 0 1 0
13 -1 17 1 0 1 0 0
13 -1 17 1 0 1 1 0
13 7 16 2 0 0 0 0
13 7 16 2 0 0 1 0
13 7 16 2 0 1 0 0
13 7 16 2 0 1 1 0
13 7 16 1 0 0 0 0
13 7 16 1 0 0 1 0
13 7 16 1 0 1 0 0
13 7 16 1 0 1 1 0
13 8 17 3 0 0 0 0
13 8 17 3 0 0 1 0
13 8 17 3 0 1 0 0
13 8 17 3 0 1 1 0
14 3 13 0 0 0 0 0
14 3 13 0 0 0 1 0
14 3 13 0 0 1 0 0
14 3 13 0 0 1 1 0
14 3 14 2 0 0 0 0
14 3 14 2 0 0 1 0
14 3 14 2 0 1 0 0
14 3 14 2 0 1 1 0
14 3 14 3 0 0 0 0
14 3 14 3 0 0 1 0
14 3 14 3 0 1 0 0
14 3 14 3 0 1 1 0
14 3 14 1 0 0 0 0
14 3 14 1 0 0 1 0
14 3 14 1 0 1 0 0
14 3 14 1 0 1 1 0
14 2 13 0 0 0 0 0
14 2 13 0 0 0 1 0
14 2 13 0 0 1 0 0
14 2 13 0 0 1 1 0
14 4 13 0 0 0 0 0
14 4 13 0 0 0 1 0
14 4 13 0 0 1 0 0
14 4 13 0 0 1 1 0
14 4 14 3 0 0 0 0
14 4 14 3 0 0 1 0
14 4 14 3 0 1 0 0
14 4 14 3 0 1 1 0
14 2 13 1 0 0 0 0
14 2 13 1 0 0 1 0
14 2 13 1 0 1 0 0
14 2 13 1 0 1 1 0
14 4 14 2 0 0 0 0
14 4 14 2 0 0 1 0
14 4 14 2 0 1 0 0
14 4 14 2 0 1 1 0
14 4 14 1 0 0 0 0
14 4 14 1 0 0 1 0
14 4 14 1 0 1 0 0
14 4 14 1 0 1 1 0
14 1 13 0 0 0 0 0
14 1 13 0 0 0 1 0
14 1 13 0 0 1 0 0
14 1 13 0 0 1 1 0
14 2 13 2 0 0 0 0
14 2 13 2 0 0 1 0
14 2 13 2 0 1 0 0
14 2 13 2 0 1 1 0
14 2 13 3 0 0 0 0
14 2 13 3 0 0 1 0
14 2 13 3 0 1 0 0
14 2 13 3 0 1 1 0
14 5 13 0 0 0 0 0
14 5 13 0 0 0 1 0
14 5 13 0 0 1 0 0
14 5 13 0 0 1 1 0
14 5 13 3 0 0 0 0
14 5 13 3 0 0 1 0
14 5 13 3 0 1 0 0
14 5 13 3 0 1 1 0
14 1 14 2 0 0 0 0
14 1 14 2 0 0 1 0
14 1 14 2 0 1 0 0
14 1 14 2 0 1 1 0
14 1 14 3 0 0 0 0
14 1 14 3 0 0 1 0
14 1 14 3 0 1 0 0
14 1 14 3 0 1 1 0
14 1 14 1 0 0 0 0
14 1 14 1 0 0 1 0
14 1 14 1 0 1 0 0
14 1 14 1 0 1 1 0
14 0 13 0 0 0 0 0
14 0 13 0 0 0 1 0
14 0 13 0 0 1 0 0
14 0 13 0 0 1 1 0
14 0 13 1 0 0 0 0
14 0 13 1 0 0 1 0
14 0 13 1 0 1 0 0
14 0 13 1 0 1 1 0
14 6 13 0 0 0 0 0
14 6 13 0 0 0 1 0
14 6 13 0 0 1 0 0
14 6 13 0 0 1 1 0
14 5 13 2 0 0 0 0
14 5 13 2 0 0 1 0
14 5 13 2 0 1 0 0
14 5 13 2 0 1 1 0
14 5 13 1 0 0 0 0
14 5 13 1 0 0 1 0
14 5 13 1 0 1 0 0
14 5 13 1 0 1 1 0
14 6 14 3 0 0 0 0
14 6 14 3 0 0 1 0
14 6 14 3 0 1 0 0
14 6 14 3 0 1 1 0
14 6 14 2 0 0 0 0
14 6 14 2 0 0 1 0
14 6 14 2 0 1 0 0
14 6 14 2 0 1 1 0
14 6 14 1 0 0 0 0
14 6 14 1 0 0 1 0
14 6 14 1 0 1 0 0
14 6 14 1 0 1 1 0
14 0 13 2 0 0 0 0
14 0 13 2 0 0 1 0
14 0 13 2 0 1 0 0
14 0 13 2 0 1 1 0
14 0 13 3 0 0 0 0
14 0 13 3 0 0 1 0
14 0 13 3 0 1 0 0
14 0 13 3 0 1 1 0
14 7 13 0 0 0 0 0
14 7 13 0 0 0 1 0
14 7 13 0 0 1 0 0
14 7 13 0 0 1 1 0
14 7 14 3 0 0 0 0
14 7 14 3 0 0 1 0
14 7 14 3 0 1 0 0
14 7 14 3 0 1 1 0
14 -1 14 1 0 0 0 0
14 -1 14 1 0 0 1 0
14 -1 14 1 0 1 0 0
14 -1 14 1 0 1 1 0
14 7 14 2 0 0 0 0
14 7 14 2 0 0 1 0
14 7 14 2 0 1 0 0
14 7 14 2 0 1 1 0
14 7 14 1 0 0 0 0
14 7 14 1 0 0 1 0
14 7 14 1 0 1 0 0
14 7 14 1 0 1 1 0
14 8 14 3 0 0 0 0
14 8 14 3 0 0 1 0
14 8 14 3 0 1 0 0
14 8 14 3 0 1 1 0
15 3 6 0 0 0 0 0
15 3 6 0 0 0 1 0
15 3 6 0 0 1 0 0
15 3 6 0 0 1 1 0
15 4 6 0 0 0 0 0
15 4 6 0 0 0 1 0
15 4 6 0 0 1 0 0
15 4 6 0 0 1 1 0
15 3 6 2 0 0 0 0
15 3 6 2 0 0 1 0
15 3 6 2 0 1 0 0
15 3 6 2 0 1 1 0
15 3 6 1 0 0 0 0
15 3 6 1 0 0 1 0
15 3 6 1 0 1 0 0
15 3 6 1 0 1 1 0
15 4 7 2 0 0 0 0
15 4 7 2 0 0 1 0
15 4 7 2 0 1 0 0
15 4 7 2 0 1 1 0
15 4 7 3 0 0 0 0
15 4 7 3 0 0 1 0
15 4 7 3 0 1 0 0
15 4 7 3 0 1 1 0
15 4 7 1 0 0 0 0
15 4 7 1 0 0 1 0
15 4 7 1 0 1 0 0
15 4 7 1 0 1 1 0
15 2 5 0 0 0 0 0
15 2 5 0 0 0 1 0
15 2 5 0 0 1 0 0
15 2 5 0 0 1 1 0
15 1 6 0 0 0 0 0
15 1 6 0 0 0 1 0
15 1 6 0 0 1 0 0
15 1 6 0 0 1 1 0
15 5 6 0 0 0 0 0
15 5 6 0 0 0 1 0
15 5 6 0 0 1 0 0
15 5 6 0 0 1 1 0
15 5 7 3 0 0 0 0
15 5 7 3 0 0 1 0
15 5 7 3 0 1 0 0
15 5 7 3 0 1 1 0
15 3 5 3 0 0 0 0
15 3 5 3 0 0 1 0
15 3 5 3 0 1 0 0
15 3 5 3 0 1 1 0
15 5 7 2 0 0 0 0
15 5 7 2 0 0 1 0
15 5 7 2 0 1 0 0
15 5 7 2 0 1 1 0
15 5 7 1 0 0 0 0
15 5 7 1 0 0 1 0
15 5 7 1 0 1 0 0
15 5 7 1 0 1 1 0
15 2 5 2 0 0 0 0
15 2 5 2 0 0 1 0
15 2 5 2 0 1 0 0
15 2 5 2 0 1 1 0
15 2 5 3 0 0 0 0
15 2 5 3 0 0 1 0
15 2 5 3 0 1 0 0
15 2 5 3 0 1 1 0
15 2 5 1 0 0 0 0
15 2 5 1 0 0 1 0
15 2 5 1 0 1 0 0
15 2 5 1 0 1 1 0
15 0 6 0 0 0 0 0
15 0 6 0 0 0 1 0
15 0 6 0 0 1 0 0
15 0 6 0 0 1 1 0
15 1 6 2 0 0 0 0
15 1 6 2 0 0 1 0
15 1 6 2 0 1 0 0
15 1 6 2 0 1 1 0
15 1 6 3 0 0 0 0
15 1 6 3 0 0 1 0
15 1 6 3 0 1 0 0
15 1 6 3 0 1 1 0
15 1 6 1 0 0 0 0
15 1 6 1 0 0 1 0
15 1 6 1 0 1 0 0
15 1 6 1 0 1 1 0
15 6 6 0 0 0 0 0
15 6 6 0 0 0 1 0
15 6 6 0 0 1 0 0
15 6 6 0 0 1 1 0
15 6 6 3 0 0 0 0
15 6 6 3 0 0 1 0
15 6 6 3 0 1 0 0
15 6 6 3 0 1 1 0
15 0 7 2 0 0 0 0
15 0 7 2 0 0 1 0
15 0 7 2 0 1 0 0
15 0 7 2 0 1 1 0
15 0 7 3 0 0 0 0
15 0 7 3 0 0 1 0
15 0 7 3 0 1 0 0
15 0 7 3 0 1 1 0
15 0 7 1 0 0 0 0
15 0 7 1 0 0 1 0
15 0 7 1 0 1 0 0
15 0 7 1 0 1 1 0
15 -1 7 1 0 0 0 0
15 -1 7 1 0 0 1 0
15 -1 7 1 0 1 0 0
15 -1 7 1 0 1 1 0
15 6 6 2 0 0 0 0
15 6 6 2 0 0 1 0
15 6 6 2 0 1 0 0
15 6 6 2 0 1 1 0
15 6 6 1 0 0 0 0
15 6 6 1 0 0 1 0
15 6 6 1 0 1 0 0
15 6 6 1 0 1 1 0
15 7 5 0 0 0 0 0
15 7 5 0 0 0 1 0
15 7 5 0 0 1 0 0
15 7 5 0 0 1 1 0
15 7 5 3 0 0 0 0
15 7 5 3 0 0 1 0
15 7 5 3 0 1 0 0
15 7 5 3 0 1 1 0
15 8 6 3 0 0 0 0
15 8 6 3 0 0 1 0
15 8 6 3 0 1 0 0
15 8 6 3 0 1 1 0
15 7 5 2 0 0 0 0
15 7 5 2 0 0 1 0
15 7 5 2 0 1 0 0
15 7 5 2 0 1 1 0
15 7 5 1 0 0 0 0
15 7 5 1 0 0 1 0
15 7 5 1 0 1 0 0
15 7 5 1 0 1 1 0
16 3 7 0 0 0 0 0
16 3 7 0 0 0 1 0
16 3 7 0 0 1 0 0
16 3 7 0 0 1 1 0
16 2 7 0 0 0 0 0
16 2 7 0 0 0 1 0
16 2 7 0 0 1 0 0
16 2 7 0 0 1 1 0
16 4 7 0 0 0 0 0
16 4 7 0 0 0 1 0
16 4 7 0 0 1 0 0
16 4 7 0 0 1 1 0
16 3 7 2 0 0 0 0
16 3 7 2 0 0 1 0
16 3 7 2 0 1 0 0
16 3 7 2 0 1 1 0
16 3 7 3 0 0 0 0
16 3 7 3 0 0 1 0
16 3 7 3 0 1 0 0
16 3 7 3 0 1 1 0
16 2 8 2 0 0 0 0
16 2 8 2 0 0 1 0
16 2 8 2 0 1 0 0
16 2 8 2 0 1 1 0
16 2 8 3 0 0 0 0
16 2 8 3 0 0 1 0
16 2 8 3 0 1 0 0
16 2 8 3 0 1 1 0
16 2 8 1 0 0 0 0
16 2 8 1 0 0 1 0
16 2 8 1 0 1 0 0
16 2 8 1 0 1 1 0
16 1 7 0 0 0 0 0
16 1 7 0 0 0 1 0
16 1 7 0 0 1 0 0
16 1 7 0 0 1 1 0
16 1 8 1 0 0 0 0
16 1 8 1 0 0 1 0
16 1 8 1 0 1 0 0
16 1 8 1 0 1 1 0
16 5 7 0 0 0 0 0
16 5 7 0 0 0 1 0
16 5 7 0 0 1 0 0
16 5 7 0 0 1 1 0
16 4 7 2 0 0 0 0
16 4 7 2 0 0 1 0
16 4 7 2 0 1 0 0
16 4 7 2 0 1 1 0
16 4 7 1 0 0 0 0
16 4 7 1 0 0 1 0
16 4 7 1 0 1 0 0
16 4 7 1 0 1 1 0
16 1 8 2 0 0 0 0
16 1 8 2 0 0 1 0
16 1 8 2 0 1 0 0
16 1 8 2 0 1 1 0
16 1 8 3 0 0 0 0
16 1 8 3 0 0 1 0
16 1 8 3 0 1 0 0
16 1 8 3 0 1 1 0
16 5 8 2 0 0 0 0
16 5 8 2 0 0 1 0
16 5 8 2 0 1 0 0
16 5 8 2 0 1 1 0
16 5 8 3 0 0 0 0
16 5 8 3 0 0 1 0
16 5 8 3 0 1 0 0
16 5 8 3 0 1 1 0
16 5 8 1 0 0 0 0
16 5 8 1 0 0 1 0
16 5 8 1 0 1 0 0
16 5 8 1 0 1 1 0
16 0 7 0 0 0 0 0
16 0 7 0 0 0 1 0
16 0 7 0 0 1 0 0
16 0 7 0 0 1 1 0
16 0 8 1 0 0 0 0
16 0 8 1 0 0 1 0
16 0 8 1 0 1 0 0
16 0 8 1 0 1 1 0
16 6 7 0 0 0 0 0
16 6 7 0 0 0 1 0
16 6 7 0 0 1 0 0
16 6 7 0 0 1 1 0
16 6 7 3 0 0 0 0
16 6 7 3 0 0 1 0
16 6 7 3 0 1 0 0
16 6 7 3 0 1 1 0
16 4 6 3 0 0 0 0
16 4 6 3 0 0 1 0
16 4 6 3 0 1 0 0
16 4 6 3 0 1 1 0
16 3 5 1 0 0 0 0
16 3 5 1 0 0 1 0
16 3 5 1 0 1 0 0
16 3 5 1 0 1 1 2
16 4 5 0 0 0 0 0
16 4 5 0 0 0 1 0
16 4 5 0 0 1 0 0
16 4 5 0 0 1 1 0
16 0 8 2 0 0 0 0
16 0 8 2 0 0 1 0
16 0 8 2 0 1 0 0
16 0 8 2 0 1 1 0
16 0 8 3 0 0 0 0
16 0 8 3 0 0 1 0
16 0 8 3 0 1 0 0
16 0 8 3 0 1 1 0
16 -1 8 1 0 0 0 0
16 -1 8 1 0 0 1 0
16 -1 8 1 0 1 0 0
16 -1 8 1 0 1 1 0
16 7 7 0 0 0 0 0
16 7 7 0 0 0 1 0
16 7 7 0 0 1 0 0
16 7 7 0 0 1 1 0
16 6 7 2 0 0 0 0
16 6 7 2 0 0 1 0
16 6 7 2 0 1 0 0
16 6 7 2 0 1 1 0
16 6 7 1 0 0 0 0
16 6 7 1 0 0 1 0
16 6 7 1 0 1 0 0
16 6 7 1 0 1 1 0
16 7 8 2 0 0 0 0
16 7 8 2 0 0 1 0
16 7 8 2 0 1 0 0
16 7 8 2 0 1 1 0
16 7 8 3 0 0 0 0
16 7 8 3 0 0 1 0
16 7 8 3 0 1 0 0
16 7 8 3 0 1 1 0
16 7 8 1 0 0 0 0
16 7 8 1 0 0 1 0
16 7 8 1 0 1 0 0
16 7 8 1 0 1 1 0
16 8 8 3 0 0 0 0
16 8 8 3 0 0 1 0
16 8 8 3 0 1 0 0
16 8 8 3 0 1 1 0
17 3 14 0 0 0 0 0
17 3 14 0 0 0 1 0
17 3 14 0 0 1 0 0
17 3 14 0 0 1 1 0
17 3 15 2 0 0 0 0
17 3 15 2 0 0 1 0
17 3 15 2 0 1 0 0
17 3 15 2 0 1 1 0
17 3 15 3 0 0 0 0
17 3 15 3 0 0 1 0
17 3 15 3 0 1 0 0
17 3 15 3 0 1 1 0
17 3 15 1 0 0 0 0
17 3 15 1 0 0 1 0
17 3 15 1 0 1 0 0
17 3 15 1 0 1 1 0
17 2 14 0 0 0 0 0
17 2 14 0 0 0 1 0
17 2 14 0 0 1 0 0
17 2 14 0 0 1 1 0
17 4 14 0 0 0 0 0
17 4 14 0 0 0 1 0
17 4 14 0 0 1 0 0
17 4 14 0 0 1 1 0
17 4 15 3 0 0 0 0
17 4 15 3 0 0 1 0
17 4 15 3 0 1 0 0
17 4 15 3 0 1 1 0
17 2 15 1 0 0 0 0
17 2 15 1 0 0 1 0
17 2 15 1 0 1 0 0
17 2 15 1 0 1 1 0
17 2 15 2 0 0 0 0
17 2 15 2 0 0 1 0
17 2 15 2 0 1 0 0
17 2 15 2 0 1 1 0
17 2 15 3 0 0 0 0
17 2 15 3 0 0 1 0
17 2 15 3 0 1 0 0
17 2 15 3 0 1 1 0
17 4 15 2 0 0 0 0
17 4 15 2 0 0 1 0
17 4 15 2 0 1 0 0
17 4 15 2 0 1 1 0
17 4 15 1 0 0 0 0
17 4 15 1 0 0 1 0
17 4 15 1 0 1 0 0
17 4 15 1 0 1 1 0
17 1 14 0 0 0 0 0
17 1 14 0 0 0 1 0
17 1 14 0 0 1 0 0
17 1 14 0 0 1 1 0
17 1 14 1 0 0 0 0
17 1 14 1 0 0 1 0
17 1 14 1 0 1 0 0
17 1 14 1 0 1 1 0
17 5 14 0 0 0 0 0
17 5 14 0 0 0 1 0
17 5 14 0 0 1 0 0
17 5 14 0 0 1 1 0
17 5 15 3 0 0 0 0
17 5 15 3 0 0 1 0
17 5 15 3 0 1 0 0
17 5 15 3 0 1 1 0
17 5 15 2 0 0 0 0
17 5 15 2 0 0 1 0
17 5 15 2 0 1 0 0
17 5 15 2 0 1 1 0
17 5 15 1 0 0 0 0
17 5 15 1 0 0 1 0
17 5 15 1 0 1 0 0
17 5 15 1 0 1 1 0
17 0 14 0 0 0 0 0
17 0 14 0 0 0 1 0
17 0 14 0 0 1 0 0
17 0 14 0 0 1 1 0
17 1 14 2 0 0 0 0
17 1 14 2 0 0 1 0
17 1 14 2 0 1 0 0
17 1 14 2 0 1 1 0
17 1 14 3 0 0 0 0
17 1 14 3 0 0 1 0
17 1 14 3 0 1 0 0
17 1 14 3 0 1 1 0
17 6 14 0 0 0 0 0
17 6 14 0 0 0 1 0
17 6 14 0 0 1 0 0
17 6 14 0 0 1 1 0
17 6 15 3 0 0 0 0
17 6 15 3 0 0 1 0
17 6 15 3 0 1 0 0
17 6 15 3 0 1 1 0
17 0 15 1 0 0 0 0
17 0 15 1 0 0 1 0
17 0 15 1 0 1 0 0
17 0 15 1 0 1 1 0
17 0 15 2 0 0 0 0
17 0 15 2 0 0 1 0
17 0 15 2 0 1 0 0
17 0 15 2 0 1 1 0
17 0 15 3 0 0 0 0
17 0 15 3 0 0 1 0
17 0 15 3 0 1 0 0
17 0 15 3 0 1 1 0
17 6 15 2 0 0 0 0
17 6 15 2 0 0 1 0
17 6 15 2 0 1 0 0
17 6 15 2 0 1 1 0
17 6 15 1 0 0 0 0
17 6 15 1 0 0 1 0
17 6 15 1 0 1 0 0
17 6 15 1 0 1 1 0
17 -1 14 1 0 0 0 0
17 -1 14 1 0 0 1 0
17 -1 14 1 0 1 0 0
17 -1 14 1 0 1 1 1
17 7 14 0 0 0 0 0
17 7 14 0 0 0 1 0
17 7 14 0 0 1 0 0
17 7 14 0 0 1 1 0
17 7 14 3 0 0 0 0
17 7 14 3 0 0 1 0
17 7 14 3 0 1 0 0
17 7 14 3 0 1 1 0
17 7 14 2 0 0 0 0
17 7 14 2 0 0 1 0
17 7 14 2 0 1 0 0
17 7 14 2 0 1 1 0
17 7 13 1 0 0 0 0
17 7 13 1 0 0 1 0
17 7 13 1 0 1 0 0
17 7 13 1 0 1 1 0
17 8 13 3 0 0 0 0
17 8 13 3 0 0 1 0
17 8 13 3 0 1 0 0
17 8 13 3 0 1 1 0
17 7 12 0 0 0 0 0
17 7 12 0 0 0 1 0
17 7 12 0 0 1 0 0
17 7 12 0 0 1 1 0
18 3 15 0 0 0 0 0
18 3 15 0 0 0 1 0
18 3 15 0 0 1 0 0
18 3 15 0 0 1 1 0
18 3 16 2 0 0 0 0
18 3 16 2 0 0 1 0
18 3 16 2 0 1 0 0
18 3 16 2 0 1 1 0
18 3 16 3 0 0 0 0
18 3 16 3 0 0 1 0
18 3 16 3 0 1 0 0
18 3 16 3 0 1 1 0
18 3 16 1 0 0 0 0
18 3 16 1 0 0 1 0
18 3 16 1 0 1 0 0
18 3 16 1 0 1 1 0
18 2 15 0 0 0 0 0
18 2 15 0 0 0 1 0
18 2 15 0 0 1 0 0
18 2 15 0 0 1 1 0
18 4 15 0 0 0 0 0
18 4 15 0 0 0 1 0
18 4 15 0 0 1 0 0
18 4 15 0 0 1 1 0
18 4 16 3 0 0 0 0
18 4 16 3 0 0 1 0
18 4 16 3 0 1 0 0
18 4 16 3 0 1 1 0
18 2 15 1 0 0 0 0
18 2 15 1 0 0 1 0
18 2 15 1 0 1 0 0
18 2 15 1 0 1 1 0
18 5 16 0 0 0 0 0
18 5 16 0 0 0 1 0
18 5 16 0 0 1 0 0
18 5 16 0 0 1 1 0
18 4 16 2 0 0 0 0
18 4 16 2 0 0 1 0
18 4 16 2 0 1 0 0
18 4 16 2 0 1 1 0
18 4 16 1 0 0 0 0
18 4 16 1 0 0 1 0
18 4 16 1 0 1 0 0
18 4 16 1 0 1 1 0
18 1 15 0 0 0 0 0
18 1 15 0 0 0 1 0
18 1 15 0 0 1 0 0
18 1 15 0 0 1 1 0
18 2 15 2 0 0 0 0
18 2 15 2 0 0 1 0
18 2 15 2 0 1 0 0
18 2 15 2 0 1 1 0
18 2 15 3 0 0 0 0
18 2 15 3 0 0 1 0
18 2 15 3 0 1 0 0
18 2 15 3 0 1 1 0
18 5 15 3 0 0 0 0
18 5 15 3 0 0 1 0
18 5 15 3 0 1 0 0
18 5 15 3 0 1 1 0
18 0 16 0 0 0 0 0
18 0 16 0 0 0 1 0
18 0 16 0 0 1 0 0
18 0 16 0 0 1 1 0
18 1 16 2 0 0 0 0
18 1 16 2 0 0 1 0
18 1 16 2 0 1 0 0
18 1 16 2 0 1 1 0
18 1 16 3 0 0 0 0
18 1 16 3 0 0 1 0
18 1 16 3 0 1 0 0
18 1 16 3 0 1 1 0
18 1 16 1 0 0 0 0
18 1 16 1 0 0 1 0
18 1 16 1 0 1 0 0
18 1 16 1 0 1 1 0
18 6 16 0 0 0 0 0
18 6 16 0 0 0 1 0
18 6 16 0 0 1 0 0
18 6 16 0 0 1 1 0
18 5 16 2 0 0 0 0
18 5 16 2 0 0 1 0
18 5 16 2 0 1 0 0
18 5 16 2 0 1 1 0
18 5 16 1 0 0 0 0
18 5 16 1 0 0 1 0
18 5 16 1 0 1 0 0
18 5 16 1 0 1 1 0
18 6 17 2 0 0 0 0
18 6 17 2 0 0 1 0
18 6 17 2 0 1 0 0
18 6 17 2 0 1 1 0
18 6 17 3 0 0 0 0
18 6 17 3 0 0 1 0
18 6 17 3 0 1 0 0
18 6 17 3 0 1 1 0
18 6 17 1 0 0 0 0
18 6 17 1 0 0 1 0
18 6 17 1 0 1 0 0
18 6 17 1 0 1 1 0
18 0 15 1 0 0 0 0
18 0 15 1 0 0 1 0
18 0 15 1 0 1 0 0
